Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 05:49:24;-19.128313700;-50.829518636;0.0
7028;1900-01-01 05:50:24;-19.128313700;-50.829524994;0.0
7028;1900-01-01 05:51:24;-19.128310521;-50.829531352;0.0
7028;1900-01-01 05:52:24;-19.128316879;-50.829531352;0.0
7028;1900-01-01 05:53:24;-19.128320058;-50.829518636;0.0
7028;1900-01-01 05:54:24;-19.128316879;-50.829518636;0.0
7028;1900-01-01 05:55:24;-19.128326416;-50.829518636;0.0
7028;1900-01-01 05:56:24;-19.128316879;-50.829518636;0.0
7028;1900-01-01 05:57:24;-19.128316879;-50.829524994;0.0
7028;1900-01-01 05:58:24;-19.128320058;-50.829524994;0.0
7028;1900-01-01 05:59:24;-19.128323237;-50.829518636;0.0
7028;1900-01-01 06:00:24;-19.128320058;-50.829518636;0.0
7028;1900-01-01 06:01:24;-19.128316879;-50.829531352;0.0
