Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 08:20:09;-19.104649862;-50.861428579;7.4
7028;1900-01-01 08:20:18;-19.104710261;-50.861581167;7.3
7028;1900-01-01 08:20:46;-19.104881922;-50.862077077;7.2
7028;1900-01-01 08:20:58;-19.104955037;-50.862286886;7.3
7028;1900-01-01 08:21:22;-19.105107625;-50.862712860;7.3
7028;1900-01-01 08:21:37;-19.105199814;-50.862973531;7.3
7028;1900-01-01 08:21:53;-19.105295181;-50.863259633;7.4
7028;1900-01-01 08:22:05;-19.105365117;-50.863469442;7.1
7028;1900-01-01 08:26:22;-19.106182098;-50.868047078;7.2
7028;1900-01-01 08:26:42;-19.106213888;-50.868384043;3.7
7028;1900-01-01 08:28:47;-19.105994542;-50.866692861;7.4
7028;1900-01-01 08:30:38;-19.105689367;-50.864683787;7.9
7028;1900-01-01 08:31:31;-19.105508169;-50.863768260;7.6
7028;1900-01-01 08:31:42;-19.105447769;-50.863571167;7.5
7028;1900-01-01 08:31:49;-19.105409622;-50.863444010;7.4
7028;1900-01-01 08:31:51;-19.105396907;-50.863412221;7.1
7028;1900-01-01 08:32:00;-19.105346044;-50.863246918;7.6
7028;1900-01-01 08:32:36;-19.105129878;-50.862636566;7.1
7028;1900-01-01 08:33:36;-19.104770660;-50.861619314;6.8
7028;1900-01-01 08:33:42;-19.104732513;-50.861517588;7.2
7028;1900-01-01 08:34:11;-19.104548136;-50.861028035;7.1
7028;1900-01-01 08:35:11;-19.104141235;-50.860036214;7.0
7028;1900-01-01 08:35:24;-19.104026794;-50.859813690;7.4
7028;1900-01-01 08:35:38;-19.103902817;-50.859597524;7.1
7028;1900-01-01 08:35:58;-19.103696187;-50.859292348;7.7
7028;1900-01-01 08:36:19;-19.103448232;-50.858993530;7.0
7028;1900-01-01 08:37:46;-19.102252960;-50.858046214;6.6
7028;1900-01-01 08:38:46;-19.101423264;-50.857454936;6.5
7028;1900-01-01 08:39:46;-19.100593567;-50.856870015;6.7
7028;1900-01-01 08:40:46;-19.099760691;-50.856285095;6.4
7028;1900-01-01 08:41:17;-19.099372864;-50.856005351;0.0
7028;1900-01-01 08:41:19;-19.099388758;-50.856011709;2.9
7028;1900-01-01 08:41:23;-19.099391937;-50.856011709;0.0
7028;1900-01-01 08:41:25;-19.099391937;-50.856011709;1.2
7028;1900-01-01 08:41:27;-19.099398295;-50.856024424;0.0
7028;1900-01-01 08:41:28;-19.099401474;-50.856024424;2.2
7028;1900-01-01 08:41:38;-19.099477768;-50.856068929;0.0
7028;1900-01-01 08:41:39;-19.099484126;-50.856068929;3.4
7028;1900-01-01 08:41:40;-19.099487305;-50.856068929;0.0
7028;1900-01-01 08:42:40;-19.099484126;-50.856348674;0.0
7028;1900-01-01 08:43:40;-19.099480947;-50.856342316;0.0
7028;1900-01-01 08:43:54;-19.099480947;-50.856329600;0.0
7028;1900-01-01 08:43:57;-19.099480947;-50.856329600;0.0
7028;1900-01-01 08:44:57;-19.099477768;-50.856342316;0.0
7028;1900-01-01 08:45:57;-19.099477768;-50.856348674;0.0
7028;1900-01-01 08:46:57;-19.099474589;-50.856355031;0.0
7028;1900-01-01 08:47:57;-19.099468231;-50.856348674;0.0
7028;1900-01-01 08:48:57;-19.099474589;-50.856348674;0.0
7028;1900-01-01 08:49:57;-19.099474589;-50.856348674;0.0
7028;1900-01-01 08:50:57;-19.099468231;-50.856348674;0.0
7028;1900-01-01 08:51:57;-19.099474589;-50.856348674;0.0
7028;1900-01-01 08:52:57;-19.099474589;-50.856348674;0.0
7028;1900-01-01 08:53:57;-19.099468231;-50.856348674;0.0
7028;1900-01-01 08:54:57;-19.099465052;-50.856355031;0.0
7028;1900-01-01 08:55:57;-19.099471410;-50.856355031;0.0
7028;1900-01-01 08:56:57;-19.099474589;-50.856380463;0.0
7028;1900-01-01 08:57:57;-19.099474589;-50.856380463;0.0
7028;1900-01-01 08:58:57;-19.099471410;-50.856374105;0.0
7028;1900-01-01 08:59:57;-19.099474589;-50.856374105;0.0
7028;1900-01-01 09:28:05;-19.099500020;-50.856361389;0.0
7028;1900-01-01 09:29:05;-19.099500020;-50.856374105;0.0
7028;1900-01-01 09:30:05;-19.099509557;-50.856386820;0.0
7028;1900-01-01 09:31:05;-19.099512736;-50.856405894;0.0
7028;1900-01-01 09:32:05;-19.099512736;-50.856386820;0.0
7028;1900-01-01 09:32:28;-19.099512736;-50.856386820;0.0
7028;1900-01-01 09:33:28;-19.099512736;-50.856374105;0.0
