Equipamento;Hora;Latitude;Longitude;Velocidade
7032;1900-01-01 08:05:46;-18.904922485;-49.488173167;5.7
7032;1900-01-01 08:06:52;-18.904137293;-49.488656362;5.5
7032;1900-01-01 08:07:59;-18.903282166;-49.489031474;5.5
7032;1900-01-01 08:09:12;-18.902360280;-49.489203135;5.8
7032;1900-01-01 08:10:07;-18.901756287;-49.489203135;0.0
7032;1900-01-01 08:10:09;-18.901756287;-49.489203135;2.1
7032;1900-01-01 08:10:22;-18.901622772;-49.489190420;3.6
7032;1900-01-01 08:10:29;-18.901552836;-49.489190420;5.2
7032;1900-01-01 08:12:35;-18.899772644;-49.488796234;6.2
7032;1900-01-01 08:13:35;-18.898882548;-49.488573710;5.6
7032;1900-01-01 08:14:35;-18.897982915;-49.488363902;5.9
7032;1900-01-01 08:15:35;-18.897080104;-49.488154093;6.1
7032;1900-01-01 08:16:39;-18.896167755;-49.487931569;5.8
7032;1900-01-01 08:17:40;-18.895268122;-49.487721761;6.3
7032;1900-01-01 08:18:16;-18.894870758;-49.487645467;2.1
7032;1900-01-01 08:19:07;-18.895099640;-49.487702688;5.8
7032;1900-01-01 08:19:18;-18.895261765;-49.487747192;5.9
7032;1900-01-01 08:20:20;-18.896161397;-49.487963359;6.4
7032;1900-01-01 08:21:23;-18.897054672;-49.488166809;6.3
7032;1900-01-01 08:21:44;-18.897146861;-49.488192240;0.0
7032;1900-01-01 08:21:49;-18.897197723;-49.488204956;4.7
7032;1900-01-01 08:22:03;-18.897226334;-49.488204956;0.0
7032;1900-01-01 08:22:04;-18.897226334;-49.488204956;0.0
7032;1900-01-01 08:22:11;-18.897223155;-49.488217672;0.0
