Equipamento;Hora;Latitude;Longitude;Velocidade
7029;1900-01-01 04:05:35;-18.827128092;-49.141213735;0.0
7029;1900-01-01 04:05:46;-18.827051799;-49.141213735;2.4
7029;1900-01-01 04:06:14;-18.827147166;-49.141290029;0.0
7029;1900-01-01 04:06:18;-18.827150345;-49.141290029;1.0
7029;1900-01-01 04:07:34;-18.827690760;-49.142046611;6.1
7029;1900-01-01 04:08:33;-18.828069051;-49.142904917;6.1
7029;1900-01-01 04:09:33;-18.828247070;-49.143820445;5.9
7029;1900-01-01 04:10:23;-18.828285217;-49.144570669;0.0
7029;1900-01-01 04:10:24;-18.828285217;-49.144564311;1.9
7029;1900-01-01 04:11:22;-18.828266144;-49.144062042;0.0
7029;1900-01-01 04:11:47;-18.828266144;-49.144049327;0.0
7029;1900-01-01 04:11:49;-18.828266144;-49.144049327;1.4
7029;1900-01-01 04:12:19;-18.828266144;-49.143960317;0.0
7029;1900-01-01 04:12:29;-18.828266144;-49.143960317;1.1
7029;1900-01-01 04:14:47;-18.827763875;-49.142148336;5.7
7029;1900-01-01 04:15:56;-18.827232997;-49.141379038;4.9
7029;1900-01-01 04:16:16;-18.827099482;-49.141226451;0.0
7029;1900-01-01 04:16:17;-18.827102661;-49.141226451;1.6
7029;1900-01-01 04:17:11;-18.827191671;-49.141309102;0.0
7029;1900-01-01 04:17:33;-18.827191671;-49.141309102;1.1
7029;1900-01-01 04:17:45;-18.827207565;-49.141321818;0.0
7029;1900-01-01 04:17:48;-18.827213923;-49.141334534;1.5
7029;1900-01-01 04:19:04;-18.827751160;-49.142097473;6.9
7029;1900-01-01 04:20:03;-18.828113556;-49.142974854;6.8
7029;1900-01-01 04:20:30;-18.828205744;-49.143375397;5.3
7029;1900-01-01 04:21:35;-18.828285217;-49.144322713;6.6
7029;1900-01-01 04:21:50;-18.828329722;-49.144456228;0.0
7029;1900-01-01 04:21:51;-18.828323364;-49.144456228;1.2
7029;1900-01-01 04:23:31;-18.828256607;-49.143604279;4.4
7029;1900-01-01 04:24:37;-18.828030904;-49.142682393;5.9
7029;1900-01-01 04:25:30;-18.827706655;-49.141976674;0.0
7029;1900-01-01 04:25:31;-18.827709834;-49.141983032;3.2
7029;1900-01-01 04:26:47;-18.827248891;-49.141347249;6.3
7029;1900-01-01 04:28:03;-18.827242533;-49.141321818;0.0
7029;1900-01-01 04:28:42;-18.827264786;-49.141347249;1.5
7029;1900-01-01 04:29:17;-18.827487310;-49.141633352;4.1
7029;1900-01-01 04:31:07;-18.828126272;-49.142949422;0.0
7029;1900-01-01 04:31:08;-18.828123093;-49.142943064;1.6
7029;1900-01-01 04:32:19;-18.828269323;-49.143585205;5.7
7029;1900-01-01 04:33:43;-18.828323364;-49.144303640;5.1
7029;1900-01-01 04:34:17;-18.828326543;-49.144074758;0.0
7029;1900-01-01 04:34:32;-18.828326543;-49.144074758;1.8
7029;1900-01-01 04:35:55;-18.828199387;-49.143121084;5.8
7029;1900-01-01 04:38:01;-18.827445984;-49.141544342;4.1
7029;1900-01-01 04:39:04;-18.827213923;-49.141220093;0.0
7029;1900-01-01 04:39:05;-18.827210744;-49.141226451;1.1
7029;1900-01-01 04:39:06;-18.827210744;-49.141226451;0.0
7029;1900-01-01 04:39:08;-18.827210744;-49.141232808;1.7
7029;1900-01-01 04:39:10;-18.827204386;-49.141245524;1.0
7029;1900-01-01 04:39:11;-18.827204386;-49.141245524;2.3
7029;1900-01-01 04:39:15;-18.827191671;-49.141270955;0.9
7029;1900-01-01 04:39:23;-18.827188492;-49.141270955;2.1
7029;1900-01-01 04:39:36;-18.827178955;-49.141283671;0.0
7029;1900-01-01 04:39:45;-18.827188492;-49.141283671;1.1
7029;1900-01-01 04:41:30;-18.827315648;-49.141258240;3.4
7029;1900-01-01 04:41:49;-18.827465057;-49.141277313;0.0
7029;1900-01-01 04:41:50;-18.827458700;-49.141277313;3.2
7029;1900-01-01 04:43:00;-18.827239354;-49.141251882;0.0
7029;1900-01-01 04:43:01;-18.827232997;-49.141251882;3.2
7029;1900-01-01 04:43:20;-18.827217102;-49.141251882;0.0
7029;1900-01-01 04:43:21;-18.827217102;-49.141251882;0.0
7029;1900-01-01 04:43:23;-18.827217102;-49.141251882;0.0
7029;1900-01-01 04:46:42;-18.827220281;-49.141245524;0.0
7029;1900-01-01 04:51:42;-18.827223460;-49.141245524;0.0
7029;1900-01-01 04:53:18;-18.827277501;-49.141309102;0.0
7029;1900-01-01 04:53:36;-18.827280680;-49.141315460;1.2
7029;1900-01-01 04:54:52;-18.827782949;-49.142046611;5.0
7029;1900-01-01 04:58:01;-18.828351974;-49.144240061;0.0
7029;1900-01-01 04:58:48;-18.828351974;-49.143953959;0.0
7029;1900-01-01 04:58:58;-18.828351974;-49.143953959;1.5
7029;1900-01-01 05:00:41;-18.828199387;-49.143025716;4.4
7029;1900-01-01 05:01:55;-18.827852885;-49.142129262;4.5
